id,cbo,descricao,disponivel,user_id,created_at,updated_at
,761205,Operador de abertura (fiação),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761210,Operador de binadeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761215,Operador de bobinadeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761220,Operador de cardas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761225,Operador de conicaleira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761230,Operador de filatório,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761235,Operador de laminadeira e reunideira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761240,Operador de maçaroqueira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761245,Operador de open-end,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761250,Operador de passador (fiação),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761255,Operador de penteadeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761260,Operador de retorcedeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761303,Tecelão (redes),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761306,Tecelão (rendas e bordados),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761309,Tecelão (tear automático),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761312,Tecelão (tear jacquard),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761315,Tecelão (tear mecânico de maquineta),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761318,Tecelão (tear mecânico de xadrez),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761321,Tecelão (tear mecânico liso),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761324,"Tecelão (tear mecânico, exceto jacquard)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761327,"Tecelão de malhas, a  máquina",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761330,Tecelão de malhas (máquina circular),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761333,Tecelão de malhas (máquina retilínea),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761336,"Tecelão de meias, a  máquina",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761339,Tecelão de meias (máquina circular),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761342,Tecelão de meias (máquina retilínea),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761345,"Tecelão de tapetes, a  máquina",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761348,Operador de engomadeira de urdume,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761351,Operador de espuladeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761354,Operador de máquina de cordoalha,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761357,Operador de urdideira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761360,Passamaneiro a  máquina,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761363,Remetedor de fios,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761366,Picotador de cartões jacquard,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761405,Alvejador (tecidos),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761410,Estampador de tecido,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761415,Operador de calandras (tecidos),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761420,Operador de chamuscadeira de tecidos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761425,Operador de impermeabilizador de tecidos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761430,Operador de máquina de lavar fios e tecidos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761435,Operador de rameuse,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761805,Inspetor de estamparia (produção têxtil),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761810,Revisor de fios (produção têxtil),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761815,Revisor de tecidos acabados,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,761820,Revisor de tecidos crus,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762005,Trabalhador polivalente do curtimento de couros e peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762105,Classificador de peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762110,"Descarnador de couros e peles, à maquina",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762115,Estirador de couros e peles (preparação),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762120,Fuloneiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762125,Rachador de couros e peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762205,Curtidor (couros e peles),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762210,Classificador de couros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762215,Enxugador de couros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762220,Rebaixador de couros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762305,Estirador de couros e peles (acabamento),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762310,Fuloneiro no acabamento de couros e peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762315,Lixador de couros e peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762320,Matizador de couros e peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762325,Operador de máquinas do acabamento de couros e peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762330,Prensador de couros e peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762335,Palecionador de couros e peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762340,Preparador de couros curtidos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,762345,Vaqueador de couros e peles,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763005,Alfaiate,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763010,Costureira de peças sob encomenda,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763015,Costureira de reparação de roupas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763020,Costureiro de roupa de couro e pele,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763105,Auxiliar de corte (preparação da confecção de roupas),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763110,Cortador de roupas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763115,Enfestador de roupas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763120,Riscador de roupas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763125,Ajudante de confecção,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763205,"Costureiro de roupas de couro e pele, a  máquina na  confecção em série",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763210,Costureiro na confecção em série,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763215,"Costureiro, a  máquina  na confecção em série",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763305,Arrematadeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763310,"Bordador, à máquina",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763315,Marcador de peças confeccionadas para bordar,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763320,Operador de máquina de costura de acabamento,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,763325,Passadeira de peças confeccionadas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,764005,Trabalhador polivalente da confecção de calçados,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,764105,"Cortador de calçados, a  máquina (exceto solas e palmilhas)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,764110,"Cortador de solas e palmilhas, a  máquina",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,764115,Preparador de calçados,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,764120,Preparador de solas e palmilhas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,764205,"Costurador de calçados, a  máquina",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,764210,Montador de calçados,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,764305,Acabador de calçados,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765005,Confeccionador de artefatos de couro (exceto sapatos),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765010,Chapeleiro de senhoras,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765015,Boneleiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765105,Cortador de artefatos de couro (exceto roupas e calçados),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765110,Cortador de tapeçaria,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765205,Colchoeiro (confecção de colchões),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765215,Confeccionador de brinquedos de pano,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765225,"Confeccionador de velas náuticas, barracas e toldos",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765230,Estofador de aviões,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765235,Estofador de móveis,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765240,Tapeceiro de autos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765310,"Costurador de artefatos de couro, a  máquina (exceto roupas e calçados)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765315,Montador de artefatos de couro (exceto roupas e calçados),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,765405,Trabalhador do acabamento de artefatos de tecidos e couros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766105,Copiador de chapa,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766115,Gravador de matriz para flexografia (clicherista),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766120,Editor de texto e imagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766125,Montador de fotolito (analógico e digital),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766130,Gravador de matriz para rotogravura (eletromecânico e químico),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766135,Gravador de matriz calcográfica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766140,Gravador de matriz serigráfica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766145,Operador de sistemas de prova (analógico e digital),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766150,Operador de processo de tratamento de imagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766155,Programador visual gráfico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766205,Impressor (serigrafia),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766210,Impressor calcográfico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766215,Impressor de ofsete (plano e rotativo),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766220,Impressor de rotativa,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766225,Impressor de rotogravura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766230,Impressor digital,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766235,Impressor flexográfico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766240,Impressor letterset,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766245,Impressor tampográfico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766250,Impressor tipográfico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766305,Acabador de embalagens (flexíveis e cartotécnicas),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766310,Impressor de corte e vinco,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766315,Operador de acabamento (indústria gráfica),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766320,Operador de guilhotina (corte de papel),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766325,Preparador de matrizes de corte e vinco,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766405,Laboratorista fotográfico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766410,"Revelador de filmes fotográficos, em preto e branco",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766415,"Revelador de filmes fotográficos, em cores",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,766420,Auxiliar de radiologia (revelação fotográfica),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768105,Tecelão (tear manual),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768110,"Tecelão de tapetes, a  mão",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768115,"Tricoteiro, à mão",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768120,Redeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768125,Chapeleiro (chapéus de palha),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768130,"Crocheteiro, a  mão",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768205,"Bordador, a  mão",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768210,Cerzidor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768305,Artífice do couro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768310,"Cortador de calçados, a  mão (exceto solas)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768315,"Costurador de artefatos de couro, a  mão (exceto roupas e calçados)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768320,Sapateiro (calçados sob medida),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768325,Seleiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768605,Tipógrafo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768610,Linotipista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768615,Monotipista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768620,Paginador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768625,Pintor de letreiros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768630,Confeccionador de carimbos de borracha,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768705,"Gravador, à mão (encadernação)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,768710,Restaurador de livros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,770105,Mestre (indústria de madeira e mobiliário),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,770110,Mestre carpinteiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,771105,Marceneiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,771110,Modelador de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,771115,Maquetista na marcenaria,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,771120,Tanoeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,772105,Classificador de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,772110,Impregnador de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,772115,Secador de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773105,Cortador de laminados de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773110,Operador de serras no desdobramento de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773115,Serrador de bordas no desdobramento de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773120,Serrador de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773125,Serrador de madeira (serra circular múltipla),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773130,Serrador de madeira (serra de fita múltipla),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773205,Operador de máquina intercaladora de placas (compensados),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773210,Prensista de aglomerados,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773215,Prensista de compensados,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773220,Preparador de aglomerantes,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773305,Operador de desempenadeira na usinagem convencional de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773310,Operador de entalhadeira (usinagem de madeira),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773315,Operador de fresadora (usinagem de madeira),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773320,Operador de lixadeira (usinagem de madeira),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773325,"Operador de máquina de usinagem madeira, em geral",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773330,Operador de molduradora (usinagem de madeira),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773335,Operador de plaina desengrossadeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773340,Operador de serras (usinagem de madeira),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773345,Operador de torno automático (usinagem de madeira),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773350,Operador de tupia (usinagem de madeira),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773355,Torneiro na usinagem convencional de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773405,Operador de máquina bordatriz,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773410,Operador de máquina de cortina d´água (produção de móveis),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773415,Operador de máquina de usinagem de madeira (produção em série),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773420,Operador de prensa de alta freqüência na usinagem de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773505,Operador de centro de usinagem de madeira (cnc),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,773510,Operador de máquinas de usinar madeira (cnc),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,774105,Montador de móveis e artefatos de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,775105,Entalhador  de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,775110,Folheador de móveis de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,775115,Lustrador de peças de madeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,775120,Marcheteiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,776405,Cesteiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,776410,"Confeccionador de escovas, pincéis e produtos similares (a mão)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,776415,"Confeccionador de escovas, pincéis e produtos similares (a máquina)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,776420,"Confeccionador de móveis de vime, junco e bambu",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,776425,Esteireiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,776430,Vassoureiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,777105,Carpinteiro naval (construção de pequenas embarcações),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,777110,Carpinteiro naval (embarcações),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,777115,Carpinteiro naval (estaleiros),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,777205,Carpinteiro de carretas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,777210,Carpinteiro de carrocerias,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,780105,Supervisor de embalagem e etiquetagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,781105,Condutor de processos robotizados de pintura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,781110,Condutor de processos robotizados de soldagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,781305,Operador de veículos subaquáticos controlados remotamente,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,781310,Operador de aeronaves não tripuladas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,781705,Mergulhador profissional (raso e profundo),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782105,Operador de draga,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782110,Operador de guindaste (fixo),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782115,Operador de guindaste móvel,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782120,Operador de máquina rodoferroviária,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782125,Operador de monta-cargas (construção civil),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782130,Operador de ponte rolante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782135,Operador de pórtico rolante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782140,Operador de talha elétrica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782145,Sinaleiro (ponte-rolante),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782205,Guincheiro (construção civil),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782210,Operador de docagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782220,Operador de empilhadeira,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782305,Motorista de carro de passeio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782310,Motorista de furgão ou veículo similar,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782315,Motorista de táxi,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782320,Condutor de ambulância,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782405,Motorista de ônibus rodoviário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782410,Motorista de ônibus urbano,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782415,Motorista de trólebus,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782505,Caminhoneiro autônomo (rotas regionais e internacionais),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782510,Motorista de caminhão (rotas regionais e internacionais),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782515,Motorista operacional de guincho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782605,Operador de trem de metrô,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782610,Maquinista de trem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782615,Maquinista de trem metropolitano,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782620,Motorneiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782625,Auxiliar de maquinista de trem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782630,Operador de teleférico (passageiros),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782705,Marinheiro de convés (marítimo e fluviário),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782710,Marinheiro de máquinas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782715,Moço de convés (marítimo e fluviário),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782720,Moço de máquinas (marítimo e fluviário),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782725,Marinheiro de esporte e recreio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782730,Marinheiro auxiliar de convés (marítimo e aquaviario),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782735,Marinheiro auxiliar de máquinas (marítimo e aquaviário),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782805,Condutor de veículos de tração animal (ruas e estradas),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782810,Tropeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782815,Boiadeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,782820,Condutor de veículos a pedais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783105,Agente de pátio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783110,Manobrador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783205,Carregador (aeronaves),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783210,Carregador (armazém),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783215,Carregador (veículos de transportes terrestres),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783220,Estivador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783225,Ajudante de motorista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783230,Bloqueiro (trabalhador portuário),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783235,Trabalhador portuário de capatazia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,783240,Amarrador e desamarrado de embarcações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,784105,"Embalador, a mão",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,784110,"Embalador, a máquina",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,784115,Operador de máquina de etiquetar,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,784120,Operador de máquina de envasar líquidos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,784125,Operador de prensa de enfardamento,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,784205,Alimentador de linha de produção,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791105,Artesão bordador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791110,Artesão ceramista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791115,Artesão com material reciclável,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791120,Artesão confeccionador de biojóias e ecojóias,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791125,Artesão do couro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791130,Artesão escultor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791135,Artesão moveleiro (exceto reciclado),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791140,Artesão tecelão,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791145,Artesão trançador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791150,Artesão crocheteiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791155,Artesão tricoteiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,791160,Artesão rendeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,810105,Mestre (indústria petroquímica e carboquímica),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,810110,Mestre de produção química,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,810205,Mestre (indústria de borracha e plástico),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,810305,Mestre de produção farmacêutica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,811005,Operador de processos químicos e petroquímicos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,811010,"Operador de sala de controle de instalações químicas, petroquímicas e afins",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,811105,Moleiro (tratamentos químicos e afins),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,811110,Operador de máquina misturadeira (tratamentos químicos e afins),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,811115,Operador de britadeira (tratamentos químicos e afins),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,811120,Operador de concentração,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,811125,Trabalhador da fabricação de resinas e vernizes,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
